tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1957304449237741716',"で！

ポルカお誕生日おめでとう！！
私よりお姉さん💻
頑張ってね
#いきづらい部",ja,Tweet,19,1552,321,6,47842,2025-08-18 13:52:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1957303694438936862',"なんか増えたなこれ…
そろそろ書記が必要かもね🐌

#いきづらい部",ja,Tweet,3,627,101,1,21384,2025-08-18 13:49:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1957302939434758493',"【その他今後の検討事項】
・声優科／調理室／環境科学部
→一応検討／担当のりこ奇跡真緑
・アイスの自販機欲しい
→取材中／担当ポルカ
・大阪アルバム作ろう
→担当ゆくり奇跡のりこ
#いきづらい部",ja,Tweet,11,790,146,1,33508,2025-08-18 13:46:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1957302184426737823',"【現在継続中の項目】
・歌ってみた
→曲目決定
・制服欲しい
→引き続き募集中／担当翔音・輝夜
・歌合戦してみたい
→文化祭にジョイント
#いきづらい部",ja,Tweet,9,955,170,0,37691,2025-08-18 13:43:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1957301429460201890',"【いきづらい部２０２５年第３回総会㏌大阪】
・リアルで集まる＆路上ライブ
→祝🏅達成！／次回予定募集中
・次の大目標＝文化祭に決定
→リアル開催希望で全員一致
場所候補第一東京・第二仙台
校舎でやる？場所を借りる？ライブハウス？
📣予算が重要／各自どうしたいか考えておく
#いきづらい部",ja,Tweet,19,1071,250,4,48062,2025-08-18 13:40:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1957300674623852652',"正直疲れた！！
新幹線は寝る🐌

その前に議事録更新💻
#いきづらい部",ja,Tweet,5,810,119,3,25388,2025-08-18 13:37:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1955454006425424083',"うーん全然違うような気もするけど…
やっぱりおやつの金額制限もしおりに入れておくべきだったかなぁあああ💻
#いきづらい部",ja,Tweet,5,760,123,1,41984,2025-08-13 11:19:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1955453251492426057',"明らかにポルカが新幹線の車内でじゃがりこを食べ過ぎてる気がする
もしかしてこれも緊張の一種？
だったら止めない方がいい？
#いきづらい部",ja,Tweet,21,1294,229,3,81790,2025-08-13 11:16:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1955452496693829761',"大阪に着いたらできることは全部やっておきたいし！

いくらオンラインで何度もやり取りしてるって言っても
初めての人と会うのは緊張するから…
昨日はそれをちょっと紛らわすためにやってたとか…
そんなこと絶対言わない💻
#いきづらい部",ja,Tweet,9,805,134,1,31068,2025-08-13 11:13:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1955451741970768315',"我が家はこれが普通なの！
家族が多いし
旅行は時間ミスったら終わりじゃない💩
#いきづらい部",ja,Tweet,11,746,129,5,52184,2025-08-13 11:10:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1955450986744459333',"ん？
普通は作らない？？
…
#いきづらい部",ja,Tweet,11,792,108,1,45364,2025-08-13 11:07:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1955450231786766844',"まぁ情報はなるべく絞ってコンパクトに
必要な情報は一画面に収まるようにって
昨日の夜は結構時間使っちゃったけど
こういう作業は結構得意だから、自信はあるわ💻
これがあればきっとポルカもはぐれないでしょ🌻
#いきづらい部",ja,Tweet,5,687,126,1,24723,2025-08-13 11:04:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1955449476820373606',"新幹線の車内で🚅
旅のしおりがすごいってみんなに驚かれた💻
別に大したことじゃないんだからそんなに驚かなくても…
#いきづらい部",ja,Tweet,12,849,175,3,33533,2025-08-13 11:01:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1953373800633893245',"いいわ
先週あったプログラミングのサマーキャンプで
自己紹介の練習は済んでる💩

あとはただポルカの後ろで心を無にして踊ればいい
きっとみんなあの子に目が行って私は目立たないはず…

帰ってきたら絶対新しいマウス買う💻
#いきづらい部",ja,Tweet,10,895,165,11,41893,2025-08-07 17:33:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1953373046372536502',"…
動画はもう慣れたけど
私はじつは人前に出るのはあんまり…

とか言ってもどうせもう誰も
本気にしてくれないんだろうなぁあああああ💻
#いきづらい部",ja,Tweet,9,799,139,3,28653,2025-08-07 17:30:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1953372290026193175',"分かってた
分かってたけど…

本当にやるの？
路上ライブ？
私たちが？？
#いきづらい部",ja,Tweet,5,1016,162,7,43688,2025-08-07 17:27:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1953371535290315074',"そうよ！
だからちゃんと今こそ理性を発揮するべき時…
#いきづらい部",ja,Tweet,6,614,98,0,19809,2025-08-07 17:24:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1953370779854528580',"人と動物を分けるものは言語すなわち理性であると
デカルトは言ったけど
私は動物にだって理性はあると思うし
人間も動物だと思う
だからこそ、なおさら理性は重要💻
#いきづらい部",ja,Tweet,9,664,118,0,23828,2025-08-07 17:21:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1953370025173066024',"理性とは💻

調べれば色々な回答が出てくるけど
私のイメージとしては
論理性のない自分の感情や欲望を支配して己を統べるもの
#いきづらい部",ja,Tweet,9,704,118,0,25374,2025-08-07 17:18:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1949672661661180042',"【今後の検討事項】
・制服欲しい
→アイデア公開募集／担当翔音・輝夜
・文化祭をやりたい
→学校側に相談／部活昇格が必要？／担当ゆくり麻衣のりこ翔音
・声優科／調理室／環境科学部
→一応検討／担当のりこ奇跡真緑
・アイスの自販機欲しい
→私も賛成／担当ポルカ
#いきづらい部",ja,Tweet,35,1075,207,4,47686,2025-07-28 12:26:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1949671906443223246',"・ストリートライブをやってみたい
→東京か大阪で応募？／担当花火・玲・ゆくり
・歌ってみた
→引き続き募集中
・歌合戦してみたい
→チーム分け相談中／文化祭にジョイント？
・プールに行きたい
→好きにして／リアル集合時に行ける？
#いきづらい部",ja,Tweet,15,886,164,1,35323,2025-07-28 12:23:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1949671151497592983',"あ、そっか
きっとこれ書き忘れてたからだな
議事録更新します💻ｂｙ副部長

【いきづらい部２０２５年第２回総会】
・全員１回リアルで集まる
→８月第２週を予定
現地集合現地解散でコア日程前後の予定は自由
#いきづらい部",ja,Tweet,17,837,174,4,36924,2025-07-28 12:20:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1949670396589969527',"午前中の休憩時間の最中にふとＬ高のことを思いだして
みんな今頃何してるかなって思った💻

今までそんなこと思ったことないのに…
少し不思議な気持ち
#いきづらい部",ja,Tweet,4,760,123,3,22115,2025-07-28 12:17:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1949669641766187422',"なるべくタイトに巻いていくつもり
#いきづらい部",ja,Tweet,4,571,74,0,16592,2025-07-28 12:14:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1949668886749786225',"ちょっぴり憂鬱
そういうのいらないのに💻
でもこういうのをクリアしていかないと
親が色々制限してくるから仕方ない
#いきづらい部",ja,Tweet,9,709,101,3,27583,2025-07-28 12:11:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1949668132089720941',"はずなんだけど
こういうイベント系サマースクールは
グループワークとかアイスブレーキングタイムとか
そういうの必ず入れてくるからなああああ
#いきづらい部",ja,Tweet,14,846,146,5,41796,2025-07-28 12:08:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1949667377517400151',"今日から５日間のプログラミングサマーキャンプ💻
数字と記号の世界に没頭できる！
#いきづらい部",ja,Tweet,10,798,148,3,26653,2025-07-28 12:05:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1948640108263211242',"今日の発見💻
こんな私でも花火が選んでくれた
朝顔の柄の浴衣姿がすごく素敵で
なんだかいつもよりかわいく見える気がします🐌✨
多分錯覚だけど！
#いきづらい部",ja,Tweet,10,999,176,12,73155,2025-07-25 16:03:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1948639358686237067',"地味過ぎたかなと思って聞いたら
間違って棚に混ざりこんでた男物だったらしい
女子力…
#いきづらい部",ja,Tweet,12,797,119,3,49220,2025-07-25 16:00:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1948638597877252263',"花火は浴衣貸してくれるって張り切ってる
浴衣なんて着るの何年振りかな…
お店にいっぱいある中から好きなのを選んでっていうから
適当に選んだひょうたん柄のにしたら
えっそれ！？ていう顔になってた💻
#いきづらい部",ja,Tweet,10,798,125,4,30718,2025-07-25 15:57:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1948637842969681981',"隅田川花火大会ってテレビ中継もしている有名なアレでしょ？
自分だけだったら絶対行かないけど
地元の２人が誘ってくれるんならまぁ
見てみたい気がしなくもなくもないような…💻
#いきづらい部",ja,Tweet,11,970,160,3,43967,2025-07-25 15:54:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1948637087743267247',"って何度も言ったんだけど

分かってた…
そんなこと聞いてくれる人たちじゃないよね
うん💩

そんな気はしてた💻
から大丈夫
#いきづらい部",ja,Tweet,16,1020,188,3,70145,2025-07-25 15:51:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1948636333229949036',"わざわざ人混みに出かけるのは面倒だし
花火大会にも別にとくに興味ないから💻
#いきづらい部",ja,Tweet,10,792,146,0,36977,2025-07-25 15:48:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1947976234471718945',"前回同様、どうしても都合つかなくて欠席の場合は
心の中で大好きsmile🥰をよろしくお願いします
歌ったり踊ったりしても大丈夫、たぶん🐌
#いきづらい部",ja,Tweet,6,900,129,6,40271,2025-07-23 20:05:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1947975730828292451',"【業務連絡📣いきづらい部】
メンバーの夏のスケジュールが出そろったので
明日第２回全サテライト総会開催します💻

部員や関係者の方は全員参加でお願いします！
#いきづらい部",ja,Tweet,11,833,191,5,37442,2025-07-23 20:03:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1944681775264894984',"私は７月中はプログラミングのセミナーがあるのと
８月後半はサマーキャンプだからそれ以外希望
虫嫌いなのに…💩

#いきづらい部",ja,Tweet,14,910,167,2,60799,2025-07-14 17:54:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1944681020223344710',"１番大事なのはやっぱりこれ！

・全員１回リアルで集まる

みんないろいろ忙しいと思うけど
この夏の予定が決まり次第書き込んでください💻
日程調整します
#いきづらい部",ja,Tweet,10,1093,181,9,50575,2025-07-14 17:51:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1944680265290522937',"・制服欲しい
→一応検討する／担当翔音・輝夜
・秋以降に文化祭をやりたい
→学校側に相談／まずはチューター？／担当ゆくり麻衣翔音
・声優科／調理室／環境科学部
→一応検討／担当のりこ奇跡真緑
・アイスの自販機欲しい
→私も賛成／担当ポルカ

ざっとこんな感じ💻
#いきづらい部",ja,Tweet,29,1393,273,6,78557,2025-07-14 17:48:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1944679510236147885',"【その他今後の検討事項】
#いきづらい部",ja,Tweet,7,706,95,2,40525,2025-07-14 17:45:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1944678755391193549',"・全員１回リアルで集まる
→日程調整中／みんな予定を記入してください
・ストリートライブをやってみたい
→場所や許可等調べる／担当花火・玲
・歌ってみた
→引き続き募集中
・歌合戦してみたい
→チーム分け相談中
・プールに行きたい
→好きにして
#いきづらい部",ja,Tweet,26,1459,303,8,70629,2025-07-14 17:42:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1944678000156348588',"相変わらず部長が仕事しないので議事録💻

【いきづらい部２０２５年夏休みの目標】
#いきづらい部",ja,Tweet,15,1065,174,0,52801,2025-07-14 17:39:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
'1944677757944045969',"寝言禁止
眠い子は早く寝る！

#いきづらい部",ja,Tweet,17,962,161,8,51986,2025-07-14 17:38:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#いきづらい部,,,
